DATAYEAR,MONTH,UTILITYNUMBER,NETSUMMERCAPACITY(MW),NETWINTERCAPACITY(MW),NAMEPLATECAPACITY(MW),is_coal,is_geothermal,is_hydroelectric,is_natural_gas,is_nuclear,is_oil,is_other/unreported,is_solar,is_wind,MW_COAL,MW_GEOTHERMAL,MW_HYDROELECTRIC,MW_NATURAL_GAS,MW_NUCLEAR,MW_OIL,MW_OTHER,MW_SOLAR,MW_WIND,TOTALREVENUE,TOTALSALES,TOTALCUSTOMERS
2017,7,13511,68.09999999999998,69.99999999999999,66.6,0.0,0.0,0.8888888888888888,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,57.9,7.0,0.0,1.7,0.0,0.0,0.0,76489.99,613993.8029999998,700446
2017,7,13697,5.6,5.6,5.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,369.199,2732.354,5081
2017,7,13718,42.4,42.4,45.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4,0.0,0.0,0.0,0.0,0.0,0.0,9234.0,86801.0,38496
2017,7,13756,3319.0,3333.0,4020.8999999999996,0.35,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,3086.9,0.0,19.1,914.9,0.0,0.0,0.0,0.0,0.0,163280.04,1597557.9899999993,466341
2017,7,13781,8311.8,8917.7,9562.900000000007,0.031496062992125984,0.0,0.5039370078740157,0.2283464566929134,0.023622047244094488,0.10236220472440945,0.07086614173228346,0.0,0.03937007874015748,3067.7,0.0,270.69999999999993,2883.2999999999997,1871.1999999999998,499.0,119.5,0.0,851.5,389372.2089999994,3354853.0,1466041
2017,7,13809,229.60000000000002,254.0,271.4,0.0,0.0,0.0,0.38461538461538464,0.0,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,148.79999999999998,0.0,42.60000000000001,0.0,0.0,80.0,13761.0,134693.0,63319
2017,7,13815,24.8,25.1,27.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1703.7609999999995,14178.654000000002,12172
2017,7,14006,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,136577.0,1142304.0,949465
2017,7,14015,962.8,990.7,1086.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,11587.0,1
2017,7,14063,8173.0999999999985,8173.0999999999985,8405.599999999999,0.15625,0.0,0.0,0.71875,0.0,0.0,0.0,0.03125,0.09375,2854.0,0.0,0.0,5100.9,0.0,0.0,0.0,2.5,448.2,235958.52900000007,2787503.3310000002,839070
2017,7,14127,2649.200000000001,2275.200000000001,2853.4000000000015,0.16,0.0,0.0,0.72,0.0,0.12,0.0,0.0,0.0,1743.2,0.0,0.0,976.6999999999996,0.0,133.5,0.0,0.0,0.0,111281.0,1132353.0,375566
2017,7,14232,1288.7,1306.3,1295.3,0.23529411764705882,0.0,0.058823529411764705,0.058823529411764705,0.0,0.47058823529411764,0.0,0.0,0.17647058823529413,1029.4,0.0,1.0,50.0,0.0,76.89999999999999,0.0,0.0,138.0,30351.608000000004,365694.02300000004,131888
2017,7,14328,7662.899999999997,7713.2999999999965,7673.799999999997,0.0,0.0,0.7608695652173914,0.13768115942028986,0.014492753623188406,0.0,0.014492753623188406,0.07246376811594203,0.0,0.0,0.0,3690.6999999999985,1502.1000000000001,2323.0,0.0,6.0,152.0,0.0,1296820.0,5944203.0,4267235
2017,7,14354,10991.1,11097.500000000002,12689.999999999996,0.14166666666666666,0.016666666666666666,0.575,0.15,0.0,0.0,0.0,0.008333333333333333,0.10833333333333334,7212.900000000001,44.8,1136.2,3224.1,0.0,0.0,0.0,2.0,1070.0,498488.95099999924,5385025.208999994,1866506
2017,7,14534,237.60000000000002,237.60000000000002,268.6,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,265.6,0.0,0.0,0.0,0.0,0.0,17136.160999999996,99086.19200000001,64240
2017,7,15248,3749.099999999998,3877.2999999999984,4131.400000000002,0.014492753623188406,0.0,0.5217391304347826,0.37681159420289856,0.0,0.0,0.014492753623188406,0.014492753623188406,0.057971014492753624,642.2,0.0,680.4000000000005,2085.5999999999995,0.0,0.0,5.0,1.7,716.5,141088.9349999999,1445515.4629999998,872334
2017,7,15466,5802.400000000001,5995.8,6647.6,0.20512820512820512,0.0,0.28205128205128205,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,3225.5,0.0,325.2000000000001,3096.8999999999996,0.0,0.0,0.0,0.0,0.0,287831.50200000015,2836692.0,1459202
2017,7,15470,7164.1,7523.099999999999,7537.8,0.25,0.0,0.0625,0.4375,0.0,0.22916666666666666,0.0,0.020833333333333332,0.0,5505.999999999999,0.0,64.80000000000001,1769.3999999999996,0.0,180.60000000000002,0.0,17.0,0.0,243067.0759999999,2586773.3120000027,816350
2017,7,15472,1122.4,1147.6000000000001,1184.5000000000002,0.12903225806451613,0.0,0.6451612903225806,0.03225806451612903,0.0,0.16129032258064516,0.03225806451612903,0.0,0.0,559.2,0.0,66.30000000000001,414.0,0.0,95.0,50.0,0.0,0.0,64534.142,287399.86000000004,378350
2017,7,15473,2931.9,3023.0000000000005,3265.6000000000004,0.19047619047619047,0.0,0.0,0.7142857142857143,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,1848.0,0.0,0.0,1416.3,0.0,0.0,0.8,0.5,0.0,108532.0,902472.0,522016
2017,7,15474,4439.1,4565.1,4782.4,0.06896551724137931,0.0,0.0,0.7241379310344828,0.0,0.20689655172413793,0.0,0.0,0.0,1193.0,0.0,0.0,3564.0,0.0,25.4,0.0,0.0,0.0,151069.0,1972816.0,550538
2017,7,15477,52.4,52.4,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,349295.0,2279166.0,1948320
2017,7,15500,2694.599999999999,2958.7999999999993,2958.6,0.0,0.0,0.275,0.525,0.0,0.025,0.025,0.025,0.125,0.0,0.0,267.8,1913.7,0.0,2.7,2.0,0.5,771.9,161040.33700000006,1555343.858000001,1134488
2017,7,16181,83.6,86.29999999999998,91.1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.6,84.9,0.0,3.6,0.0,0.0,0.0,15653.989,124372.59999999999,53903
2017,7,16183,56.3,56.3,56.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,34249.0,265122.0,301855
2017,7,16534,1966.6999999999998,2001.8999999999996,2069.3,0.0,0.0,0.41379310344827586,0.4482758620689655,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,741.3000000000001,1099.8000000000002,0.0,0.0,0.0,0.0,228.2,173273.127,1196320.3220000002,621996
2017,7,16572,6833.4,7103.9,7328.400000000001,0.11363636363636363,0.0,0.22727272727272727,0.6363636363636364,0.0,0.0,0.0,0.022727272727272728,0.0,3231.1000000000004,0.0,246.39999999999998,3850.7000000000003,0.0,0.0,0.0,0.2,0.0,384826.17999999976,3365533.200000001,1026330
2017,7,16604,5508.0,5571.0,6125.8,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,2376.0,0.0,0.0,3749.7999999999997,0.0,0.0,0.0,0.0,0.0,246185.25800000006,2368827.2599999984,812799
2017,7,16609,708.5,716.5,718.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,713.7,0.0,0.0,0.0,4.3,0.0,325729.08300000004,1442799.093,1432941
2017,7,16612,377.09999999999997,377.09999999999997,377.3,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,375.2,0.0,0.0,0.0,2.1,0.0,0.0,9881.395000000002,77650.446,3151
2017,7,16655,233.2,233.2,259.5,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,226.4,0.0,0.0,0.0,0.0,0.0,35995.788,308548.21700000006,54609
2017,7,16868,1911.3,1911.3,2007.4000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.4000000000003,0.0,0.0,0.0,0.0,0.0,0.0,69736.591,740408.4419999999,454760
2017,7,17166,1651.6,1692.0,1835.9,0.13333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.0,0.0,0.0,567.0,0.0,0.0,1262.9,0.0,6.0,0.0,0.0,0.0,68024.0,855843.0,342226
2017,7,17470,108.30000000000001,116.30000000000001,123.70000000000002,0.0,0.0,0.625,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,119.30000000000001,0.0,0.0,0.0,4.4,0.0,0.0,40439.0,444508.0,345782
2017,7,17539,4945.7,5114.9,5444.099999999999,0.09836065573770492,0.0,0.5081967213114754,0.36065573770491804,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,1581.9,0.0,756.4999999999999,2059.8,1029.6,16.3,0.0,0.0,0.0,274675.0,2254960.0,717111
2017,7,17543,4801.000000000002,5049.000000000002,5174.400000000001,0.16666666666666666,0.0,0.1875,0.4791666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,3650.1,0.0,162.2,1132.6999999999996,0.0,229.39999999999998,0.0,0.0,0.0,71789.40299999996,827723.1230000003,179658
2017,7,17609,2472.199999999999,2518.199999999999,2590.1999999999994,0.0,0.0,0.26907630522088355,0.04819277108433735,0.0,0.11646586345381527,0.024096385542168676,0.5421686746987951,0.0,0.0,0.0,1174.7999999999995,1287.1999999999998,0.0,11.69999999999999,49.0,67.5,0.0,1301597.1219999988,7916500.105000015,4952003
2017,7,17633,1097.1999999999998,1125.0,1243.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,899.3,0.0,0.0,343.70000000000005,0.0,0.0,0.0,0.0,0.0,55614.937,505295.8830000001,145258
2017,7,17698,5478.0,5603.0,5778.0,0.20833333333333334,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,3004.0,0.0,0.0,2774.0,0.0,0.0,0.0,0.0,0.0,154018.0,1779462.0,535094
2017,7,17718,4455.0,4476.0,4759.799999999999,0.2,0.0,0.0,0.76,0.0,0.04,0.0,0.0,0.0,2215.8,0.0,0.0,2517.0,0.0,27.0,0.0,0.0,0.0,139424.6570000001,1900034.0,389892
2017,7,17833,1057.0,1057.0,1174.5000000000002,0.35714285714285715,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,592.5,0.0,0.0,0.0,0.0,0.0,26455.043,290375.315,114418
2017,7,17845,27.8,28.8,32.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2518.632,25118.309000000005,11570
2017,7,17874,96.6,101.0,104.19999999999999,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,24.199999999999996,0.0,0.0,0.0,6891.461000000001,77730.19200000001,29515
2017,7,18260,1.8,2.3,3.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.24,19753.772,6495
2017,7,18429,812.3000000000001,736.7,716.5999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23486.935,316694.5669999999,171661
2017,7,18454,4817.1,5213.1,5693.0999999999985,0.21428571428571427,0.0,0.0,0.6785714285714286,0.0,0.0,0.0,0.10714285714285714,0.0,2148.8,0.0,0.0,3522.2000000000007,0.0,0.0,0.0,22.1,0.0,182302.10900000008,1812260.376999999,744929
2017,7,18642,33029.599999999984,35044.09999999998,37262.200000000026,0.11578947368421053,0.0,0.4070175438596491,0.41754385964912283,0.02456140350877193,0.02456140350877193,0.0,0.0,0.010526315789473684,10720.4,0.0,5427.4,12614.800000000001,8474.8,23.000000000000004,0.0,0.0,1.7999999999999998,82041.14000000032,1795913.6200000038,61
2017,7,19281,875.8,902.8,902.3,0.0,0.0,0.5833333333333334,0.375,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,192.10000000000005,573.9,0.0,0.0,0.0,0.0,136.3,33055.0,225733.0,102752
2017,7,19436,10261.7,11137.400000000001,11491.599999999993,0.14634146341463414,0.0,0.3048780487804878,0.4634146341463415,0.012195121951219513,0.07317073170731707,0.0,0.0,0.0,5653.8,0.0,740.8,3501.4000000000005,1235.8,359.8,0.0,0.0,0.0,421620.7780000005,3439788.1969999983,1216392
2017,7,19497,9.7,9.7,10.6,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,8.399999999999999,0.0,0.0,0.0,2.2,0.0,39255.512,167769.761,206855
2017,7,19545,450.0,497.0,531.0,0.2,0.0,0.0,0.4666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,301.0,0.0,0.0,220.0,0.0,10.0,0.0,0.0,0.0,20191.594999999994,174376.0,72125
2017,7,19547,1161.6999999999998,1161.6999999999998,1207.2999999999997,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.2999999999997,123.0,0.0,0.0,141426.267,586413.931,304699
2017,7,19558,312.70000000000005,326.9,333.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,204.6,0.0,2.4,0.0,0.0,0.0,8666.67,40533.266,31449
2017,7,19578,54.8,63.400000000000006,70.80000000000001,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,45.2,0.0,0.0,0.0,8539.163,61806.04299999999,58226
2017,7,19728,161.4,167.00000000000003,240.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,11.4,0.0,16556.621,197798.594,96146
2017,7,19876,21841.700000000004,22941.099999999995,23087.899999999994,0.112,0.0,0.16,0.416,0.032,0.184,0.04,0.056,0.0,5046.099999999999,0.0,3148.1,8703.300000000001,3654.3999999999996,2151.6000000000004,303.29999999999995,81.1,0.0,799336.772,8214377.0,2575696
2017,7,20169,1586.8999999999994,1770.0999999999995,1615.2999999999993,0.0,0.0,0.6744186046511628,0.27906976744186046,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,1016.3999999999996,547.0000000000001,0.0,0.0,51.900000000000006,0.0,0.0,68612.89900000005,765034.0260000004,377441
2017,7,20847,6409.000000000001,6699.000000000001,7396.799999999996,0.18309859154929578,0.0,0.4084507042253521,0.23943661971830985,0.0,0.08450704225352113,0.014084507042253521,0.0,0.07042253521126761,4325.8,0.0,90.5,2334.900000000001,0.0,249.5,57.5,0.0,338.6,271457.6999999996,2364881.0,1121805
2017,7,20856,3846.2000000000007,4062.2999999999997,4172.700000000001,0.11764705882352941,0.0,0.35294117647058826,0.47058823529411764,0.0,0.0,0.0,0.0,0.058823529411764705,1876.7,0.0,42.1,1984.9,0.0,0.0,0.0,0.0,269.0,112597.0,1044893.0,468691
2017,7,20860,2228.9,2452.0,2594.8,0.07692307692307693,0.0,0.6730769230769231,0.21153846153846154,0.0,0.0,0.0,0.0,0.038461538461538464,1176.7,0.0,62.799999999999976,1247.1000000000001,0.0,0.0,0.0,0.0,108.2,98349.98700000002,1011868.0820000004,441885
2017,7,22053,1820.0,1820.0,1913.1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1632.6,0.0,0.0,280.5,0.0,0.0,0.0,0.0,0.0,48592.264,499397.271,167282
2017,7,22500,4288.0,4288.0,4557.9,0.24,0.0,0.0,0.56,0.0,0.08,0.0,0.0,0.12,2759.0,0.0,0.0,1281.2,0.0,88.7,0.0,0.0,429.0,116488.62399999997,1069717.476,385658
2017,7,24211,2840.7999999999997,2893.5999999999995,3196.8999999999996,0.14285714285714285,0.0,0.0,0.5,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,1765.8000000000002,0.0,0.0,1370.3,0.0,0.0,20.0,40.800000000000004,0.0,111045.145,983162.4090000006,421861
2017,7,28541,9.8,11.0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,5081.634,96200.697,4662
2017,7,40437,3.2,3.2,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3302.656,42541.466,21254
2017,7,40606,235.6,248.8,307.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,109.8,0.0,0.0,197.20000000000002,0.0,0.0,0.0,0.0,0.0,6861.594,74526.198,25725
2017,7,55937,2163.8,2141.0,2435.6,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2354.6,0.0,0.0,0.0,0.0,0.0,141438.996,1774473.862,447779
2017,7,56146,119.8,119.8,119.8,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,89.8,23918.04499999999,184388.0,95842
2017,7,57313,42.699999999999996,42.699999999999996,42.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.699999999999996,0.0,40260.75899999999,336702.83200000017,306027
2017,7,59139,18.0,18.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,1517.7989999999993,11133.994999999997,680
2017,7,59622,36.20000000000001,36.20000000000001,36.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20000000000001,0.0,1226.7829999999997,6865.7599999999975,59
2017,7,60025,44.4,44.4,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,35.0,610.151,5503.004999999998,4518
2017,8,84,5.4,5.4,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,7089.869,71623.537,35684
2017,8,195,13077.800000000003,13300.300000000003,14079.399999999998,0.11494252873563218,0.0,0.47126436781609193,0.3563218390804598,0.022988505747126436,0.011494252873563218,0.0,0.022988505747126436,0.0,6133.200000000001,0.0,1729.5000000000002,4401.1,1776.4,21.2,0.0,18.0,0.0,553511.0,5275827.0,1473901
2017,8,213,220.10000000000002,220.10000000000002,254.3,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,106.60000000000001,0.0,0.0,147.7,0.0,0.0,0.0,3168.391000000002,29039.614999999994,17069
2017,8,219,41.1,41.0,41.699999999999996,0.0,0.0,0.21621621621621623,0.0,0.0,0.7837837837837838,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,27.2,0.0,0.0,0.0,1570.3399999999986,5936.283999999994,7962
2017,8,221,59.299999999999976,59.299999999999976,64.39999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.39999999999998,0.0,0.0,0.0,3559.9579999999996,8831.915999999994,11345
2017,8,261,751.0,752.0,822.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5682.007,34889.0,1
2017,8,599,416.09999999999997,409.8,469.20000000000005,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,44.4,422.79999999999995,0.0,2.0,0.0,0.0,0.0,12511.168000000001,76416.11,31193
2017,8,733,6856.899999999999,7101.099999999999,7107.8,0.11538461538461539,0.0,0.6538461538461539,0.21153846153846154,0.0,0.0,0.019230769230769232,0.0,0.0,4671.799999999999,0.0,761.6999999999997,1672.3000000000002,0.0,0.0,2.0,0.0,0.0,216304.0,2347863.0,954371
2017,8,803,9567.7,9899.7,10816.100000000002,0.08064516129032258,0.0,0.0,0.6290322580645161,0.04838709677419355,0.04838709677419355,0.0,0.1935483870967742,0.0,2476.1,0.0,0.0,3797.899999999999,4209.6,123.80000000000001,0.0,208.7,0.0,386181.0,3172036.0,1214027
2017,8,814,10174.300000000001,10323.999999999998,9205.3,0.14814814814814814,0.0,0.18518518518518517,0.5925925925925926,0.07407407407407407,0.0,0.0,0.0,0.0,3600.0,0.0,65.0,3695.3,1845.0,0.0,0.0,0.0,0.0,193254.996,2130561.991999999,713095
2017,8,1179,2.0,2.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17008.272,117120.515,147217
2017,8,1857,6.3999999999999995,6.3999999999999995,6.3999999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3999999999999995,0.0,0.0,0.0,819.11,1917.749,1913
2017,8,2010,33.4,38.2,36.6,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,30.4,0.0,0.0,0.0,0.0,0.0,3123.0,34009.0,16946
2017,8,2548,79.2,84.9,92.5,0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,7.5,0.0,0.0,25.5,59.5,0.0,0.0,4232.0,30364.0,20951
2017,8,3046,12897.9,14061.9,14353.400000000005,0.09210526315789473,0.0,0.19736842105263158,0.4342105263157895,0.05263157894736842,0.17105263157894737,0.0,0.05263157894736842,0.0,3735.0,0.0,221.6,5971.200000000001,3722.7000000000003,562.0,0.0,140.9,0.0,373738.13599999994,4227105.536000007,1550510
2017,8,3249,65.0,65.0,65.6,0.0,0.0,0.75,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,22.400000000000002,21.6,0.0,21.6,0.0,0.0,0.0,41225.0,250029.0,257479
2017,8,3265,4395.7,4855.0,5130.7,0.11764705882352941,0.0,0.0,0.8235294117647058,0.0,0.058823529411764705,0.0,0.0,0.0,1278.7,0.0,0.0,3148.2,0.0,703.8,0.0,0.0,0.0,86421.0,850990.0,286058
2017,8,3522,514.7,583.0,565.7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,546.3,0.0,0.0,0.0,0.0,0.0,14728.0,85930.0,80933
2017,8,3542,580.0,716.0,696.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,4.0,0.0,0.0,40110.17800000001,365633.74000000005,296347
2017,8,3660,220.0,248.0,248.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,29329.0,376085.0,202090
2017,8,3828,45.79999999999994,39.10000000000003,60.600000000000044,0.0,0.0,0.9012345679012346,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,41.80000000000003,0.0,0.0,18.8,0.0,0.0,0.0,6326.3719999999885,56374.53699999997,42460
2017,8,3892,113.10000000000001,116.80000000000001,118.80000000000001,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,114.80000000000001,0.0,4.0,0.0,0.0,0.0,4290.989999999999,61712.34499999999,6059
2017,8,3989,1025.6,1049.6,1125.0,0.1875,0.0,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,414.0,0.0,34.800000000000004,676.2,0.0,0.0,0.0,0.0,0.0,35644.93099999999,398091.0,226475
2017,8,4226,725.9,833.8999999999999,819.1999999999999,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,733.3000000000001,0.0,85.9,0.0,0.0,0.0,451135.0,1996943.0,2580779
2017,8,4247,31.30000000000002,31.30000000000002,31.500000000000018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.500000000000018,0.0,0.0,0.0,0.0,0.0,0.0,4916.690999999999,98854.9900000001,109
2017,8,4254,6728.799999999999,6747.1,7638.5,0.09210526315789473,0.0,0.5394736842105263,0.3026315789473684,0.0,0.013157894736842105,0.0,0.02631578947368421,0.02631578947368421,2104.8,0.0,2110.9999999999995,3188.2999999999997,0.0,18.6,0.0,4.0,211.8,389483.0,2989665.0,1811559
2017,8,4715,9.2,9.2,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1193.4949999999997,8570.039000000002,11584
2017,8,4922,3352.2000000000003,3421.9,3631.699999999997,0.1388888888888889,0.0,0.0,0.3055555555555556,0.0,0.5277777777777778,0.0,0.027777777777777776,0.0,3101.4,0.0,0.0,451.90000000000003,0.0,77.30000000000001,0.0,1.1,0.0,33778.0,329044.0,262965
2017,8,5070,3.9,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16089.0,135391.0,95234
2017,8,5109,10956.699999999999,11517.699999999999,12004.999999999987,0.12280701754385964,0.0,0.0,0.24561403508771928,0.008771929824561403,0.5,0.0,0.05263157894736842,0.07017543859649122,7115.2,0.0,0.0,2856.6000000000004,1217.0,313.09999999999957,0.0,53.9,449.2,445076.61800000054,4010259.4169999966,2184278
2017,8,5416,21440.799999999996,22327.60000000001,23284.99999999999,0.08552631578947369,0.0,0.5855263157894737,0.25,0.046052631578947366,0.0,0.0,0.03289473684210526,0.0,7289.1,0.0,3201.4999999999995,5197.299999999998,7517.5,0.0,0.0,79.6,0.0,631248.3209999991,7558096.878000014,2562490
2017,8,5701,1530.1,1587.3000000000002,1896.1999999999998,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,1893.1999999999998,0.0,0.0,0.0,3.0,0.0,94771.0,826150.0,416835
2017,8,5860,1359.0,1446.0,1598.5,0.058823529411764705,0.0,0.23529411764705882,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,212.8,0.0,16.0,1369.7,0.0,0.0,0.0,0.0,0.0,50296.76500000001,407505.40400000004,171950
2017,8,6204,105.2,116.2,115.80000000000001,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,85.6,0.0,0.0,0.0,0.0,0.0,8138.63,96603.028,48783
2017,8,6235,225.0,265.0,303.40000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.40000000000003,0.0,0.0,0.0,0.0,0.0,19755.0,203275.0,82152
